"579648","9","9","579803"
"580130","9","9","580299"
"580738","9","9","580838"
"581278","9","9","581334"
"581731","9","9","581807"
"582155","9","9","582255"
"583477","0","533.0","384.0","0.6","0.23214287","0.0","0.0","0.0"
"583489","0","531.4859","383.4859","0.6","0.23214287","-98.81719","-159.62633","0.0"
"583492","09999","531.0","383.0","0.6125","0.23214287","0.0","0.0","0.0"
"583502","09999","530.0","382.0","0.6125","0.23214287","0.0","0.0","0.0"
"583505","0","529.6578","381.65775","0.6125","0.23214287","-91.60578","-148.7612","0.0"
"583509","09999","529.0","381.0","0.6125","0.23214287","0.0","0.0","0.0"
"583518","09999","528.0","380.0","0.625","0.23214287","0.0","0.0","0.0"
"583521","0","527.5425","379.54248","0.625","0.23214287","-121.23368","-153.15053","0.0"
"583525","09999","527.0","379.0","0.625","0.23214287","0.0","0.0","0.0"
"583535","09999","526.0","378.0","0.625","0.23214287","0.0","0.0","0.0"
"583538","0","525.61786","377.6179","0.625","0.23214287","-117.52431","-137.24348","0.0"
"583544","09999","525.0","377.0","0.625","0.23214287","0.0","0.0","0.0"
"583551","09999","524.0","375.0","0.625","0.23214287","0.0","0.0","0.0"
"583556","0","523.5077","374.5077","0.625","0.23214287","-122.74882","-174.99332","0.0"
"583559","09999","523.0","374.0","0.625","0.23214287","0.0","0.0","0.0"
"583567","09999","522.0","373.0","0.625","0.23214287","0.0","0.0","0.0"
"583571","0","521.5005","372.00095","0.625","0.23214287","-123.28673","-179.85378","0.0"
"583576","09999","521.0","371.0","0.625","0.23214287","0.0","0.0","0.0"
"583585","09999","521.0","370.0","0.625","0.23214287","0.0","0.0","0.0"
"583588","099999","521.0","369.61246","0.625","0.23214287","-88.36035","-177.18222","0.0"
"583593","09999","521.0","369.0","0.625","0.23214287","0.0","0.0","0.0"
"583601","09999","521.0","368.0","0.625","0.23214287","0.0","0.0","0.0"
"583605","099999","521.0","367.53943","0.625","0.23214287","-18.495817","-155.39037","0.0"
"583610","09999","521.0","367.0","0.625","0.23214287","0.0","0.0","0.0"
"583619","09999","520.0","366.0","0.6125","0.23214287","0.0","0.0","0.0"
"583622","0","519.6508","365.30164","0.6125","0.23214287","6.3833513","-122.83693","0.0"
"583626","099999","519.0","364.0","0.4","0.21428573","-1.4610745","-119.44836","0.0"
"583634","099999","519.0","364.0","0.4","0.21428573","-1.4610745","-119.44836","0.0"
